Index,Osoite,numero,postiosoite,X,Y
3343,Hyrymäenkatu,2,53550,61.043876,28.220666
3344,Eteläkatu,19,53500,61.046077,28.232398
3345,Eteläkatu,19,53500,61.04581,28.232147
3346,Eteläkatu,21,53500,61.045999,28.233044
3347,Eteläkatu,15-17,53500,61.046034,28.231175
3348,Eteläkatu,15-17,53500,61.045757,28.231071
3349,Eteläkatu,15-17,53500,61.045805,28.231758
3350,Eteläkatu,9,53500,61.045454,28.228819
3351,Paalukatu,4,53500,61.045071,28.228452
3352,Viistokatu,3,53500,61.045139,28.231936
3353,Viistokatu,9,53500,61.043979,28.232058
3354,Paalukatu,10,53500,61.043706,28.23151
3355,Viistokatu,5,53500,61.044894,28.232167
3356,Viistokatu,5,53500,61.044687,28.23227
3357,Viistokatu,7,53500,61.044599,28.232008
3358,Paalukatu,17-19,53500,61.043283,28.232623
3359,Viistokatu,8,53500,61.044473,28.233003
3360,Viistokatu,12,53500,61.04378,28.23318
3361,Viistokatu,12,53500,61.043724,28.233455
3362,Viistokatu,10,53500,61.044178,28.232936
3363,Viistokatu,10a,53500,61.043952,28.233112
3364,Viistokatu,14,53500,61.043219,28.233676
3365,Hyrymäenkatu,1,53550,61.042854,28.219534
3366,Hyrymäenkatu,8,53550,61.042365,28.222922
3367,Hyrymäenkatu,10,53550,61.042237,28.223195
3368,Hyrymäenkatu,5,53550,61.042128,28.222376
3369,Hyrymäenkatu,7,53550,61.041816,28.223031
3370,Hyrymäenkatu,11,53550,61.041466,28.223999
3371,Hyrymäenkatu,11,53550,61.041441,28.223794
3372,Hyrymäenkatu,15,53550,61.041228,28.2246
3373,Hyrymäenkatu,15,53550,61.041203,28.224285
3374,Hyrymäenkatu,17,53550,61.040983,28.224869
3375,Hyrymäenkatu,19,53550,61.040962,28.225201
3376,Hyrymäenkatu,19,53550,61.040792,28.225065
3377,Hyrymäenkatu,21,53550,61.040637,28.225411
3378,Hyrymäenkatu,21,53550,61.04086,28.225493
3379,Hyrymäenkatu,3,53550,61.041857,28.221533
3380,Hyrymäenkatu,12,53550,61.04173,28.224601
3381,Hyrymäenkatu,12,53550,61.041674,28.22484
3382,Hyrymäenkatu,14,53550,61.041563,28.225243
3383,Hyrymäenkatu,16,53550,61.041372,28.225476
